ID,londdist,International,local,pagamento,tipo_fatura,plano,idade,sexo,estado_civil,n_filhos,salario,carro,churn
4828,13.104,0.000,33.698,cartao_credito,via_email,desconto internacional,65,F,M,1,62751.3,N,Vol
4830,17.471,0.000,63.649,cartao_credito,boleto,desconto internacional,41,F,M,1,43563.4,N,Vol
4832,27.544,0.000,33.825,debito em conta,boleto,desconto internacional,61,F,M,1,79685,N,Vol
4837,14.818,0.000,99.519,conta_corrente,via_email,padrao,83,M,S,1,65867.1,N,Current
4838,18.792,0.000,45.626,cartao_credito,boleto,padrao,48,M,M,1,75818.9,N,Current
4839,1.155,0.094,77.715,debito em conta,via_email,desconto internacional,34,M,S,0,49728.7,N,Current
4853,23.494,0.000,41.388,cartao_credito,via_email,desconto internacional,60,M,M,0,20953.2,N,Current
4857,10.981,9.574,65.032,cartao_credito,boleto,padrao,64,F,M,2,56412.5,N,Vol
4859,25.152,0.000,62.761,conta_corrente,via_email,padrao,63,F,S,2,25200.8,N,Current
4861,25.141,0.000,88.043,cartao_credito,boleto,desconto internacional,56,M,S,2,61417.3,Y,Current
4863,2.157,0.000,226.998,cartao_credito,boleto,desconto internacional,41,F,M,1,47916.3,N,Vol
4870,16.842,0.000,40.160,cartao_credito,via_email,desconto internacional,41,F,M,0,45103.4,N,Current
4874,11.867,0.000,20.855,conta_corrente,boleto,padrao,25,M,M,0,94451.7,Y,Current
4875,1.339,0.000,23.773,cartao_credito,boleto,padrao,85,M,S,0,57933.1,Y,Current
4880,18.898,0.000,33.316,cartao_credito,boleto,padrao,95,M,M,0,585.791,N,Current
4886,13.227,0.000,26.881,conta_corrente,boleto,padrao,70,M,M,1,76837.4,N,Current
4888,21.065,0.000,8.956,conta_corrente,boleto,padrao,20,M,M,2,66312.2,Y,Current
4895,5.274,0.000,59.668,cartao_credito,via_email,desconto internacional,74,M,S,0,2825.56,N,Current
4896,2.542,0.000,52.652,cartao_credito,boleto,desconto internacional,65,F,M,0,10391.1,N,Vol
4897,23.706,0.000,17.414,debito em conta,boleto,desconto internacional,59,M,M,2,40637.4,N,Current
4898,11.681,0.000,51.920,conta_corrente,boleto,desconto internacional,57,M,M,2,66634.9,N,Current
4907,21.011,0.000,37.849,conta_corrente,boleto,padrao,37,F,M,2,53162.2,Y,Current
4914,3.132,0.000,25.058,cartao_credito,boleto,padrao,63,F,M,2,84342.2,N,Current
4917,23.133,0.000,21.703,cartao_credito,boleto,padrao,85,M,S,2,96929.8,N,Current
4921,14.251,0.000,116.073,debito em conta,via_email,padrao,55,M,M,1,86537.4,Y,Current
4923,11.703,0.000,13.943,conta_corrente,via_email,desconto internacional,54,M,S,0,84754.4,N,Current
4924,0.000,0.000,0.364,cartao_credito,via_email,padrao,25,M,M,0,4545.11,N,InVol
4927,28.796,4.918,89.465,debito em conta,via_email,padrao,67,M,M,0,81360.6,N,Vol
4929,18.876,0.000,105.811,cartao_credito,boleto,padrao,82,F,M,2,89270.4,N,Current
4935,6.312,0.000,32.496,cartao_credito,boleto,padrao,53,M,M,2,50290.7,N,Current
4936,27.438,6.662,39.697,cartao_credito,via_email,padrao,81,F,M,2,94159.9,N,Vol
4937,1.192,0.000,22.607,debito em conta,via_email,padrao,81,M,M,2,57898.5,N,Current
4940,20.797,0.000,11.991,debito em conta,boleto,padrao,42,F,M,1,62126.4,Y,Vol
4941,26.729,0.000,57.167,cartao_credito,boleto,padrao,76,M,S,1,57091.6,Y,Current
4943,5.398,8.137,26.165,conta_corrente,boleto,padrao,63,M,S,1,75826.6,N,Vol
4945,1.261,0.000,103.458,cartao_credito,boleto,padrao,82,F,S,0,8604.64,N,Vol
4947,25.522,0.000,102.531,cartao_credito,boleto,desconto internacional,50,M,M,0,73210.8,Y,Current
4950,27.624,6.711,35.014,debito em conta,via_email,padrao,81,F,S,2,87872.9,Y,Vol
4951,21.795,0.000,26.081,debito em conta,boleto,desconto internacional,21,M,M,0,63671.3,Y,Current
4952,9.889,0.000,53.088,cartao_credito,via_email,padrao,59,F,M,0,91427.2,N,Vol
4954,0.000,0.000,1.214,cartao_credito,via_email,padrao,20,F,M,2,84629.3,Y,InVol
4955,25.672,0.000,25.946,conta_corrente,boleto,padrao,86,M,M,2,88392,N,Current
4956,24.027,0.000,129.429,cartao_credito,boleto,desconto internacional,90,M,S,0,8513.14,N,Current
4957,2.047,0.000,98.619,conta_corrente,via_email,desconto internacional,63,M,S,2,16472.4,N,Current
4959,0.000,0.000,1.687,cartao_credito,boleto,padrao,28,M,M,2,43053,N,InVol
4962,19.652,0.000,146.405,cartao_credito,via_email,padrao,80,F,M,2,83890.7,N,Current
4963,13.960,0.000,27.690,cartao_credito,boleto,desconto internacional,34,M,S,2,9229.55,N,Current
4965,14.770,0.000,63.901,cartao_credito,boleto,padrao,56,F,M,0,58641.2,N,Current
4969,12.516,0.000,64.464,cartao_credito,via_email,padrao,37,F,M,2,11947.3,N,Current
4977,14.674,6.332,15.922,cartao_credito,boleto,padrao,69,F,S,0,86735.5,N,Current
4980,20.297,0.000,40.815,debito em conta,boleto,desconto internacional,86,F,M,1,44773.7,Y,Vol
4981,15.811,3.054,45.117,cartao_credito,boleto,padrao,35,M,M,2,18345.3,Y,Vol
4985,16.356,0.000,26.878,cartao_credito,boleto,desconto internacional,84,M,M,0,94243.8,N,Current
4987,28.556,0.000,14.043,cartao_credito,via_email,desconto internacional,38,F,M,2,84653.1,Y,Current
4991,0.000,0.000,0.731,cartao_credito,boleto,padrao,75,F,M,0,41138.2,N,InVol
4993,0.000,0.000,1.107,cartao_credito,boleto,padrao,95,F,S,2,52997.5,Y,Vol
4996,9.082,7.040,13.040,conta_corrente,boleto,padrao,70,F,M,1,85192.9,Y,Vol
4998,22.622,0.000,25.763,cartao_credito,via_email,padrao,37,M,M,0,11693.3,N,Current
4999,21.520,0.000,19.190,cartao_credito,boleto,desconto internacional,41,M,M,0,59898.4,N,Current
